-1,7111	-1,7111	100%	3,2	62
-1,2056	-1,2056	96%	3,2	52
-1,8667	-1,8667	100%	3,4	51
-1,2056	-1,2056	93%	1,5	125
-2,2444	-2,2444	100%	0,0	0
-2,2389	-4,5000	99%	5,8	74
-2,2444	-2,2444	100%	0,0	0
-2,2444	-2,2444	100%	3,2	170
-1,3222	-1,3222	93%	4,4	213
-1,1556	-4,0167	93%	7,8	179
-1,1333	-1,1333	100%	4,7	229
-0,2500	-3,0056	93%	8,0	213
-0,0944	-0,0944	93%	4,5	239
-0,0944	-0,0944	93%	4,7	199
-1,0000	-1,0000	99%	3,0	172
-1,1111	-1,1111	100%	4,7	159
-1,1611	-4,0222	100%	7,8	209
-1,0611	-4,4556	100%	9,6	199
-1,1611	-1,1611	100%	3,1	208
-1,1111	-1,1111	96%	3,0	218
-1,1611	-1,1611	97%	2,8	189
-1,1111	-1,1111	96%	3,2	120
-1,6222	-1,6222	100%	3,2	100
0,6333	0,6333	96%	4,0	52
-1,6444	-1,6444	100%	3,2	138
-1,6444	-1,6444	100%	3,2	120
-1,7667	-1,7667	100%	4,6	82
-2,2000	-2,2000	100%	3,2	158
-2,1500	-2,1500	100%	3,2	90
-2,1611	-2,1611	100%	4,8	4
-2,1500	-5,1778	100%	7,8	19
-2,1500	-2,1500	100%	4,8	20
-0,2111	-0,2111	93%	2,7	213
0,0000	-3,0944	93%	9,3	349
0,0222	0,0222	93%	1,5	30
0,1500	-1,3722	99%	4,9	342
0,0222	0,0222	100%	1,6	5
0,0222	-3,1333	100%	9,5	329
0,2556	-3,2167	99%	10,9	357
0,0722	-2,5722	100%	7,8	9
0,0722	-2,5722	100%	7,8	359
0,1889	0,1889	99%	3,5	27
1,1111	1,1111	93%	0,1	40
0,6000	0,6000	96%	3,2	40
0,6778	-0,8611	99%	5,1	17
0,6000	0,6000	100%	3,2	41
1,1111	1,1111	96%	3,2	20
2,5000	-2,5889	87%	24,2	11
1,1833	1,1833	96%	3,2	48
1,1333	1,1333	96%	3,1	35
1,1278	-2,0833	96%	10,6	38
1,1333	-2,7056	96%	13,4	30
1,1333	-2,5000	100%	12,4	29
1,1611	-2,7222	99%	13,7	21
1,1333	-2,8500	93%	14,2	27
1,1333	-2,5333	93%	12,6	10
1,2722	-2,9389	93%	15,6	12
2,2444	-0,9056	93%	11,3	9
2,2444	-1,4778	93%	14,2	8
2,2889	-1,9389	99%	17,3	10
2,2667	-1,9778	92%	17,3	9
2,2667	-1,9833	93%	17,4	0
1,8056	-2,4944	96%	16,9	358
2,2444	-1,9944	92%	17,2	350
2,2222	-2,4611	92%	20,3	359
2,6278	-1,6222	91%	17,9	6
2,7556	-1,3667	90%	17,3	18
2,8056	-1,7167	89%	20,3	9
3,2333	-1,6444	84%	24,2	8
3,2889	-2,2000	83%	30,4	18
3,2889	-1,9389	82%	27,6	19
1,8167	-2,6333	89%	17,9	359
2,7778	-2,3167	85%	25,0	9
2,7778	-2,3056	82%	24,9	19
2,7778	-1,7444	83%	20,2	8
2,7778	-1,7611	82%	20,3	9
2,7778	-1,7889	82%	20,5	8
2,2889	-2,3333	84%	20,0	8
2,2444	-2,4278	85%	20,3	10
2,2944	-1,9611	91%	17,4	10
2,1444	-2,6167	92%	20,8	9
2,2222	-2,8833	92%	23,7	19
2,2000	-2,6944	92%	21,9	28
2,1111	-2,5056	93%	19,6	18
2,2222	-1,8056	92%	15,9	18
2,2222	-1,7444	92%	15,5	10
1,2889	-3,1278	100%	16,9	11
2,2222	-1,8222	92%	16,0	10
2,2222	-2,4333	92%	20,1	10
2,3056	-1,4833	92%	14,6	7
2,2222	-1,8167	92%	16,0	0
2,2222	-2,0722	89%	17,6	9
2,1778	-2,1167	90%	17,5	8
1,6889	-2,7111	89%	17,4	9
1,6889	-2,6889	88%	17,3	0
-0,1278	-0,1278	92%	0,7	73
1,6222	-2,2611	85%	14,2	350
1,6000	-2,8278	82%	17,4	349
0,9278	-3,5833	83%	16,9	348
0,9222	-3,0889	79%	14,1	358
0,9222	-3,2833	79%	15,2	357
0,8222	-3,7667	76%	17,3	356
0,9000	-3,5833	76%	16,7	348
1,0167	-3,2278	76%	15,5	338
1,1167	-3,3000	75%	16,6	348
1,2056	-3,2278	75%	16,9	348
2,8722	-0,9333	70%	15,5	348
3,7444	0,7000	64%	12,3	347
3,8889	0,4278	64%	14,8	337
2,8000	0,2944	67%	9,0	334
0,4722	-2,2278	79%	8,2	287
0,0500	-3,1611	82%	9,7	269
-1,0611	-3,8222	88%	7,6	249
-1,9000	-1,9000	95%	3,7	250
-1,0389	-1,0389	88%	4,7	229
-1,0389	-1,0389	92%	3,3	218
-1,3000	-3,3944	95%	5,8	173
-0,9000	-3,0667	92%	6,1	182
-0,4389	-2,6167	92%	6,3	172
1,0056	1,0056	92%	2,6	318
-0,3944	-0,3944	92%	3,1	152
-0,3722	-0,3722	92%	3,3	99
-0,3111	-0,3111	95%	2,7	36
-1,9500	-1,9500	99%	4,8	32
-2,0000	-2,0000	99%	3,0	83
-1,0111	-4,1667	93%	8,8	88
0,0444	-3,0000	92%	9,1	68
0,0944	-2,5889	92%	7,9	48
0,9556	-2,3222	87%	10,7	59
2,2444	-0,5000	85%	9,5	49
2,8389	-0,0944	76%	10,8	49
3,7056	1,3222	72%	9,2	61
3,8833	1,7556	71%	8,3	41
2,8444	-0,3778	82%	12,2	30
1,3556	-2,0667	84%	11,6	30
1,1833	-1,2000	85%	7,6	19
1,2056	-0,2556	85%	5,1	347
1,0722	-0,4389	86%	5,2	327
1,1611	1,1611	85%	4,8	329
0,6500	0,6500	92%	3,1	322
1,0556	-1,0667	90%	6,7	331
1,1389	-0,9389	92%	6,6	329
0,6278	-1,5333	92%	6,7	340
0,6833	-1,1722	92%	5,9	311
0,6278	-1,4056	92%	6,3	290
1,1389	1,1389	92%	3,3	320
1,0833	-0,8556	92%	6,2	340
1,1611	-1,1667	92%	7,4	359
1,1611	-1,2444	92%	7,6	351
1,0833	-0,5722	96%	5,5	350
1,1389	1,1389	99%	3,3	352
2,2000	2,2000	92%	3,1	359
2,7111	2,7111	89%	1,9	19
3,9389	2,9611	82%	4,8	256
3,9611	1,9722	88%	7,9	327
3,9611	2,9444	82%	4,9	330
5,0500	2,8444	76%	9,5	328
4,0056	4,0056	81%	4,3	12
2,5444	2,5444	85%	1,0	307
0,2556	-2,4056	91%	8,0	250
0,1222	-1,5389	92%	5,2	252
-0,6667	-3,3833	92%	7,6	268
-0,9667	-4,8111	96%	11,4	279
-0,5278	-4,9500	96%	14,5	280
-0,2944	-3,7167	96%	10,3	289
-1,0111	-3,3444	90%	6,4	260
-1,2722	-5,1500	92%	11,3	270
-1,7778	-5,7556	99%	11,3	290
-2,2333	-2,2333	99%	0,0	0
-2,9667	-7,9444	94%	14,5	260
-1,6611	-5,2556	95%	9,9	275
-3,3222	-7,6222	99%	11,3	260
-2,6500	-7,5556	92%	14,5	250
-2,5833	-6,2778	96%	9,6	275
-2,3333	-7,1667	94%	14,5	310
-0,6944	-4,4444	94%	11,3	290
0,2278	-2,3278	89%	7,6	300
2,2222	-0,6056	92%	9,8	276
2,7778	-0,1000	91%	10,5	274
2,6500	-0,6222	82%	12,3	305
2,5111	-0,2556	89%	9,8	276
2,5111	-0,4167	86%	10,5	274
1,7889	-0,3278	91%	7,1	271
2,2500	0,1444	89%	7,3	284
2,2500	0,4944	89%	6,2	266
1,6889	-0,3889	92%	6,9	298
1,6944	0,3889	94%	4,9	280
1,6944	1,6944	94%	3,2	280
1,1500	-1,2833	92%	7,7	286
1,6944	-0,2222	94%	6,4	320
1,6944	1,6944	94%	1,9	279
1,1500	-1,5833	92%	8,7	237
1,6944	1,6944	94%	3,2	350
1,6944	1,6944	94%	0,9	285
1,1500	1,1500	93%	4,5	276
1,4278	1,4278	94%	0,0	0
1,4278	-0,5278	94%	6,4	340
1,1333	-1,0722	96%	7,0	294
1,7167	1,7167	94%	0,0	0
1,9833	0,1111	92%	6,4	310
1,7500	0,1389	96%	5,7	282
2,8278	0,2056	89%	9,5	284
3,0944	0,9167	87%	8,0	299
2,7222	0,8167	92%	6,9	305
3,0944	0,4389	87%	9,8	276
3,0944	0,8556	87%	8,2	263
2,7667	1,0833	89%	6,2	278
2,8278	-0,8222	84%	14,5	260
2,2500	-1,5389	90%	14,5	280
2,1944	0,0889	90%	7,2	260
2,2500	-1,5389	87%	14,5	280
2,2500	-1,5389	87%	14,5	250
1,7056	-0,4000	92%	7,0	271
2,2500	-0,3444	85%	8,9	275
2,2500	0,4167	82%	6,4	240
1,9389	0,2778	90%	5,9	281
1,9556	-1,1500	85%	10,8	230
1,6944	-2,2222	91%	14,5	240
1,1500	-2,1000	90%	10,7	264
1,6944	-1,0000	98%	8,9	225
1,6944	0,4167	98%	4,8	214
2,0222	-0,7000	87%	9,3	271
1,9833	0,1111	98%	6,4	280
2,2500	-0,3667	96%	9,0	257
2,1278	-1,4667	96%	13,3	270
2,5111	0,4889	98%	7,1	272
3,0944	0,2333	92%	10,7	297
3,8111	0,4500	86%	14,1	307
3,9389	0,7222	89%	13,4	302
3,9389	0,9833	89%	12,0	303
2,8167	-0,2222	92%	11,3	306
3,3611	1,0500	91%	8,6	292
3,0944	1,2167	92%	7,0	280
1,7333	1,7333	96%	4,0	293
3,0944	1,4722	92%	6,2	256
3,0944	0,6333	92%	9,0	267
2,7278	2,7278	92%	3,9	320
0,7444	0,7444	95%	2,5	292
0,7444	0,7444	93%	4,2	290
1,9333	1,9333	95%	3,5	353
-0,9000	-0,9000	94%	1,5	260
-0,8444	-0,8444	98%	1,5	250
-0,9611	-0,9611	98%	3,7	0
-1,6389	-1,6389	96%	4,6	70
-1,6389	-1,6389	94%	3,2	60
-1,0167	-2,8500	87%	5,3	20
-1,1111	-1,1111	92%	4,8	81
-0,3167	-4,2833	88%	12,5	68
0,9778	-3,5333	76%	17,0	45
0,5278	-3,5278	72%	13,9	56
2,4889	-1,5167	61%	16,1	53
1,7944	-2,1944	47%	15,1	40
3,0167	0,1667	59%	10,6	57
2,1722	0,0000	62%	7,4	60
0,5778	-2,1222	57%	8,3	356
-1,6944	-1,6944	81%	1,5	80
-2,5111	-2,5111	85%	0,0	0
-2,3222	-5,5667	80%	8,4	290
-4,7333	-4,7333	92%	1,5	170
-5,0000	-5,0000	92%	3,2	230
-4,4611	-4,4611	82%	4,4	313
-5,8444	-5,8444	92%	3,2	70
-5,8444	-9,0889	92%	6,8	219
-5,4611	-5,4611	77%	3,9	355
-3,6222	-3,6222	88%	3,2	200
-3,3056	-5,7278	86%	5,8	205
-5,8889	-8,3278	85%	5,1	207
-3,4944	-8,5944	86%	14,5	210
-3,7611	-6,7333	88%	6,9	209
-7,0000	-10,7722	85%	7,6	217
-2,9667	-6,0111	84%	7,5	188
-2,1722	-4,8833	83%	6,9	209
-1,0722	-4,1222	78%	8,5	186
1,9833	-0,5222	63%	8,5	211
2,7778	-0,2333	67%	11,1	216
2,2722	-0,8444	67%	11,1	197
3,8889	1,7833	65%	8,2	200
3,0667	0,7000	74%	8,7	190
0,2000	-2,3889	81%	7,7	214
-0,2667	-0,2667	85%	3,7	205
-1,6389	-4,8556	90%	8,6	192
-2,2167	-5,0333	86%	7,2	178
-3,0167	-5,9944	96%	7,3	204
-3,0167	-3,0167	94%	2,6	167
-3,3222	-6,1278	87%	6,7	205
-4,9333	-7,8667	96%	6,4	153
-5,0000	-7,9000	96%	6,3	169
-5,0944	-8,9778	92%	8,8	214
-6,1167	-9,2167	96%	6,4	168
-6,6500	-9,8333	96%	6,4	168
-5,7167	-10,1167	97%	10,0	203
-7,6222	-10,7056	92%	5,9	188
-8,5944	-11,9111	92%	6,1	159
-7,3000	-10,5389	96%	6,3	205
-5,6056	-5,6056	98%	3,2	150
-5,3444	-5,3444	98%	3,2	140
-5,7167	-8,9833	96%	6,9	200
-5,0056	-7,8778	96%	6,2	199
-2,9222	-6,5444	93%	9,2	200
-2,7556	-6,3889	99%	9,3	201
-2,7556	-6,7556	100%	10,6	199
-2,7333	-6,7222	100%	10,6	210
-2,8111	-6,2944	100%	8,8	216
-2,8000	-6,4111	100%	9,2	179
-2,7778	-6,4167	92%	9,3	199
-2,8889	-6,4444	93%	9,0	189
-3,8167	-8,0222	100%	10,6	200
-3,8167	-6,5278	96%	6,3	220
-4,2778	-7,2722	100%	6,8	212
-4,3056	-4,3056	100%	3,2	229
-4,3056	-4,3056	96%	3,3	220
-3,0000	-3,0000	96%	2,7	174
-4,3056	-7,1333	96%	6,4	231
-4,2556	-7,0944	96%	6,4	250
-4,3000	-7,2556	96%	6,7	228
-3,7444	-7,1000	99%	8,0	242
-2,7278	-6,3889	92%	9,5	241
-2,7944	-6,6333	100%	10,0	251
-2,1500	-5,2944	99%	8,2	253
-1,0611	-3,9778	92%	8,1	252
-0,1056	-3,0222	93%	8,6	261
1,1167	-1,7556	92%	9,2	283
2,1778	-0,9556	92%	11,1	309
2,0944	-1,5889	93%	13,7	354
2,2667	-1,8944	85%	16,8	350
1,2500	-2,1389	85%	11,4	357
0,1500	0,1500	86%	4,6	24
-1,0000	-1,0000	92%	4,7	349
-1,1167	-1,1167	92%	3,1	358
-1,2889	-3,1778	93%	5,3	345
-1,2500	-1,2500	92%	1,6	320
-2,8222	-5,3944	96%	6,3	247
-2,7167	-5,0444	96%	5,8	174
-3,4000	-7,4667	96%	10,4	220
-3,3500	-5,8778	96%	6,1	181
-4,1778	-8,1556	93%	9,6	127
-2,3333	-4,7722	96%	6,2	150
-2,3611	-4,7167	96%	6,0	179
-2,0722	-4,5611	93%	6,4	182
-2,8222	-6,9000	93%	10,9	150
-3,8611	-7,1833	93%	7,8	167
-4,0444	-8,1389	93%	10,0	163
-3,8389	-3,8389	92%	3,2	194
-2,2889	-5,3222	89%	7,8	140
-1,3667	-5,3722	90%	11,7	149
-0,9889	-4,4167	88%	9,8	150
0,1222	-3,7889	85%	12,7	132
1,3778	-2,3056	84%	12,9	133
2,2778	-0,4611	79%	9,5	122
2,2500	-0,9222	79%	11,4	119
0,6556	-1,5222	82%	6,7	128
-0,5333	-4,1944	89%	11,0	120
-1,1000	-5,3278	91%	13,0	118
-1,6556	-6,2889	92%	14,3	119
-2,2556	-7,0833	92%	14,6	130
-2,7778	-7,7167	92%	14,5	140
-3,2722	-7,4889	92%	11,0	129
-3,3778	-6,1000	93%	6,5	129
-3,3556	-7,5389	88%	10,8	129
-2,6389	-6,9222	96%	11,8	118
-4,4889	-8,8056	92%	10,5	127
-5,0722	-5,0722	93%	2,9	142
-5,4778	-9,7722	96%	9,8	133
-5,0500	-9,5278	93%	10,7	137
-4,9833	-10,1778	92%	13,4	139
-4,8889	-8,9333	93%	9,4	143
-3,8889	-7,5667	93%	8,8	158
-2,7778	-6,2333	86%	8,7	158
-2,2222	-4,1667	89%	5,2	167
-1,1611	-2,8333	89%	4,9	186
-0,0500	-3,5833	86%	10,9	172
0,2389	0,2389	91%	4,6	226
2,1722	-0,5111	85%	9,3	220
1,1778	-1,6889	92%	9,2	202
0,3278	-2,2333	91%	7,7	202
0,0000	-2,6056	92%	7,6	163
-2,0611	-5,4722	99%	9,0	173
-0,8278	-4,2111	92%	9,7	175
-2,0111	-5,8889	99%	10,7	182
-1,5000	-5,3278	96%	10,9	193
-0,9500	-4,9611	96%	12,1	206
-0,6722	-4,1389	93%	10,1	199
-0,6500	-4,2722	96%	10,8	113
-1,4167	-5,5444	92%	12,2	129
-2,1778	-6,1556	93%	10,9	150
-2,1556	-6,1556	96%	11,1	159
-1,4611	-5,1556	92%	10,4	166
-1,2056	-5,6222	93%	13,7	150
-2,1722	-6,5056	96%	12,4	169
0,0167	-3,7778	92%	12,1	175
1,0889	-3,1667	93%	15,6	188
2,7611	-1,1000	89%	15,6	170
4,7667	0,3611	82%	23,8	190
5,0944	1,6000	86%	17,0	190
7,2000	4,4056	80%	15,5	190
7,6889	4,6722	76%	18,2	198
7,7556	5,1000	83%	15,5	198
7,7333	5,4722	76%	12,7	188
7,4611	4,6111	77%	16,4	198
7,1722	3,8444	80%	19,8	198
7,1278	4,3389	93%	15,4	199
6,0222	2,7667	93%	16,9	199
6,1389	4,1667	93%	9,4	211
5,6500	1,9167	96%	19,9	200
5,7056	3,3167	96%	11,0	212
5,7611	2,9611	99%	13,4	183
6,8056	4,5833	95%	11,3	276
3,1333	-1,0278	87%	18,2	334
6,7167	3,6000	82%	17,1	280
5,6278	3,2167	88%	11,0	239
5,0833	2,6167	89%	10,8	239
2,9889	0,4056	95%	9,5	233
2,9833	2,9833	99%	3,7	193
2,5722	1,3500	98%	5,0	238
2,3833	2,3833	99%	3,4	178
2,3833	-0,6778	99%	11,0	239
3,0944	3,0944	98%	2,9	289
3,9833	3,9833	99%	4,7	235
4,0056	4,0056	99%	4,5	8
4,0667	4,0667	99%	4,5	347
3,9333	2,0000	92%	7,6	10
2,8944	0,3833	89%	9,1	328
2,5278	0,2333	87%	8,0	343
1,2500	-1,7167	92%	9,6	328
2,1944	-1,2389	86%	12,6	330
1,3722	-1,9889	91%	11,4	329
1,1333	-3,3333	92%	17,0	320
1,1833	-3,7111	92%	19,9	329
1,7222	-3,4778	91%	23,3	339
1,7333	-3,9000	95%	27,2	347
1,7556	-2,9833	88%	19,8	357
0,4500	0,4500	94%	4,4	295
1,7333	-3,0722	85%	20,3	328
1,1778	-3,7500	89%	20,1	328
1,7333	-3,5000	85%	23,6	331
2,1278	-2,9500	80%	23,2	338
1,1556	-3,7889	85%	20,2	338
1,1667	-3,4056	85%	17,7	330
1,0833	-3,8722	85%	20,1	319
1,2278	-3,7222	85%	20,3	319
2,9556	-1,8611	81%	23,0	320
5,0500	0,5611	76%	25,3	328
6,1611	1,7389	75%	28,1	329
7,0944	3,1889	65%	25,4	329
7,2444	3,5389	70%	23,7	328
6,2056	3,0889	69%	16,1	337
5,1556	2,0056	75%	14,7	317
4,9722	0,7944	76%	22,2	309
2,8944	-0,8111	82%	14,9	309
2,4556	-0,7389	84%	11,7	294
2,2889	-0,1611	91%	8,5	308
2,7778	-0,2944	85%	11,4	299
1,9944	-1,2111	90%	11,3	285
0,7389	0,7389	91%	3,7	302
0,7389	0,7389	91%	3,8	265
2,7722	0,3333	88%	8,7	200
0,2056	0,2056	91%	3,7	279
-0,3278	-0,3278	95%	3,6	255
0,3278	0,3278	91%	4,4	259
0,1167	0,1167	91%	1,9	240
0,0444	0,0444	92%	3,1	258
-0,8111	-2,6056	92%	5,2	250
0,1167	-1,4833	91%	5,1	232
1,1611	-1,3500	85%	8,0	221
2,1889	-0,2056	86%	8,2	199
2,8944	0,6667	88%	8,0	199
4,0500	1,6167	81%	9,7	182
4,0778	1,1611	81%	12,0	203
5,1611	2,3667	80%	12,6	180
5,0500	1,9111	76%	14,5	170
4,0667	0,7889	82%	14,0	171
3,9833	0,9278	88%	12,6	171
3,9611	0,8833	81%	12,7	170
2,9611	0,6167	88%	8,5	198
3,9611	0,1778	82%	17,0	189
3,9611	0,6111	79%	14,2	190
3,3833	-0,0444	84%	14,0	183
3,4000	0,5500	82%	11,0	162
2,8944	1,0389	88%	6,8	181
3,8722	1,2722	85%	10,3	270
2,8722	-0,1056	89%	11,0	210
2,9389	1,2667	92%	6,3	187
2,8778	-0,1278	92%	11,2	186
2,3611	-0,3500	92%	9,5	203
2,3389	-0,3722	99%	9,5	213
2,4667	-0,1222	99%	9,1	202
2,3167	-0,3778	99%	9,4	204
2,9667	0,9056	99%	7,5	177
5,9278	3,5222	87%	11,3	243
8,7722	6,5000	77%	14,4	251
9,8444	7,1833	67%	20,1	288
9,7056	7,3167	68%	17,1	277
9,9778	6,9556	66%	24,7	299
8,8889	5,8389	71%	21,5	279
7,8389	5,3722	76%	14,2	277
7,2944	4,5222	79%	15,5	279
7,7333	4,5167	71%	20,1	280
7,1222	4,2722	74%	15,8	269
7,1556	4,3611	73%	15,5	298
7,1556	4,1444	73%	17,1	298
5,9722	2,4833	77%	18,6	287
3,5889	0,0889	84%	14,6	280
3,0389	1,3000	84%	6,5	235
2,2500	0,5944	90%	6,0	211
6,0500	2,6889	77%	17,7	270
6,0722	2,8333	76%	16,8	270
5,3056	2,8111	81%	11,1	264
6,0500	3,1333	79%	14,5	270
5,0278	2,1722	86%	12,8	271
5,0278	2,7889	86%	9,6	251
5,1000	2,5056	86%	11,4	241
6,1889	3,7889	86%	11,5	269
7,3944	5,3778	84%	10,8	285
10,0000	7,7889	71%	16,2	280
9,9556	7,3389	71%	20,0	278
10,6111	10,6111	68%	16,3	275
9,9500	8,3111	66%	11,7	250
10,0000	9,7889	71%	4,9	240
8,7389	7,4056	78%	8,6	241
7,8500	5,6556	83%	12,4	238
7,2889	4,5389	86%	15,4	229
7,1278	4,8833	87%	11,8	244
7,2889	6,6444	86%	5,2	202
6,7611	4,5722	88%	11,0	220
6,5667	4,4556	87%	10,4	183
5,5556	4,2278	93%	6,5	210
3,9056	3,9056	96%	3,5	190
2,3667	0,3056	95%	7,2	206
2,2667	0,5056	96%	6,2	179
1,6889	-1,4278	96%	10,6	189
1,6833	-1,3444	92%	10,2	165
2,2222	-1,3944	92%	13,6	199
2,8278	-0,9500	89%	15,2	208
2,8556	-0,2056	95%	11,4	190
2,8500	-0,1278	96%	11,0	171
3,9389	0,6611	89%	13,8	180
5,8222	2,9278	80%	14,0	191
7,8056	5,1278	76%	15,7	210
7,9833	5,1611	75%	17,2	201
9,0056	6,4333	70%	17,2	230
10,1167	10,1167	71%	13,1	211
9,6500	7,6167	76%	14,0	202
9,0278	7,6833	76%	8,9	241
7,3333	6,6611	85%	5,2	212
4,2333	1,8778	91%	9,5	183
4,5833	3,2778	97%	5,9	234
4,1000	2,0833	99%	8,0	250
4,0111	1,3056	95%	10,9	242
3,6778	1,8667	95%	7,1	219
1,3056	-2,0611	95%	11,4	231
1,7944	-0,2500	95%	6,9	223
5,8722	3,2722	93%	12,3	194
1,2889	-0,7444	95%	6,6	252
0,5833	0,5833	96%	3,3	242
1,7000	1,7000	96%	3,9	207
1,1167	-1,7167	92%	9,1	162
-0,4833	-2,6500	96%	6,2	179
0,2167	-2,8833	93%	9,4	145
0,1000	0,1000	100%	3,3	174
2,8500	0,3056	99%	9,2	142
4,9333	2,8111	92%	9,0	184
6,1389	4,4278	93%	8,2	177
8,8278	7,0889	88%	10,9	197
10,7056	10,7056	72%	12,9	205
10,9333	10,9333	72%	13,8	199
9,8611	8,3333	77%	10,9	188
8,7111	6,7278	83%	12,3	197
8,7944	6,8000	83%	12,5	179
7,7556	6,1056	83%	9,3	178
7,6278	5,7222	89%	10,5	172
7,2944	5,5444	92%	9,4	208
7,2444	5,2111	93%	10,8	178
7,1444	4,6278	89%	13,5	180
7,2500	5,1278	93%	11,2	171
6,6444	5,5000	93%	6,4	199
6,5944	5,2556	93%	7,1	174
5,5111	3,0778	89%	11,0	180
5,0278	2,5278	93%	10,8	190
5,1000	2,6889	93%	10,5	193
3,8944	3,8944	92%	3,5	198
3,8722	0,8444	92%	12,3	162
4,8056	2,0167	88%	12,1	192
3,9000	1,1778	92%	10,8	192
7,1333	5,3667	86%	9,3	202
8,7833	7,0833	83%	10,6	207
11,0611	11,0611	71%	10,8	231
12,2667	12,2667	72%	9,6	230
12,2056	12,2056	72%	3,7	196
12,8944	12,8944	68%	5,3	174
12,3389	12,3389	73%	8,1	179
9,4167	7,8500	86%	10,6	208
7,9333	6,6111	88%	7,9	182
7,7778	6,1722	89%	9,1	172
6,3722	5,6833	98%	4,9	199
6,1833	3,8889	93%	11,0	201
4,6333	3,2389	95%	6,2	200
5,7944	5,7944	95%	4,3	195
5,6722	4,4722	96%	6,1	171
6,2556	5,1833	95%	6,0	162
4,0611	1,4167	95%	10,6	194
7,2722	6,3056	93%	6,2	180
7,2944	6,3111	93%	6,2	180
7,7056	5,8944	93%	10,0	167
7,1556	5,7333	93%	7,8	200
6,0944	4,5333	93%	7,6	200
5,2167	5,2167	99%	4,8	194
5,0500	2,9000	100%	9,3	161
7,8056	6,2167	89%	9,1	173
10,1389	10,1389	82%	10,4	205
12,8222	12,8222	71%	8,0	231
15,0000	15,0000	62%	5,1	227
15,7389	15,7389	59%	12,6	200
15,0944	15,0944	66%	15,8	190
14,0278	14,0278	66%	15,5	179
12,3611	12,3611	72%	11,3	162
10,1167	10,1167	82%	13,8	160
10,0222	10,0222	83%	17,0	150
8,9222	6,3556	83%	17,0	149
8,8167	6,2389	83%	16,9	160
7,7778	5,3222	86%	14,0	160
6,6611	4,0056	89%	13,7	172
5,5778	3,1833	89%	10,9	170
4,5611	1,9778	92%	10,8	170
6,0056	2,8667	90%	15,9	193
4,1389	0,8889	95%	13,9	181
3,6500	0,8333	95%	11,0	191
3,9500	1,0889	95%	11,6	199
3,1944	0,2333	95%	11,3	213
3,2389	0,4278	95%	10,7	185
7,3611	4,7389	91%	14,5	258
8,9111	6,5167	83%	15,5	259
10,0000	8,0167	83%	14,3	259
10,0556	10,0556	83%	14,9	243
10,1389	10,1389	82%	15,9	239
10,2111	10,2111	82%	11,2	250
12,1778	12,1778	79%	12,6	237
12,8944	12,8944	76%	9,7	222
11,3389	11,3389	78%	8,0	222
9,2278	7,5278	87%	11,1	204
7,5278	5,8611	92%	9,2	180
6,3444	4,7056	99%	8,1	197
5,4944	4,4000	98%	5,7	191
5,2278	2,1667	99%	14,2	189
6,3222	3,5278	92%	14,1	190
5,4889	2,4222	95%	14,7	191
5,7222	2,3500	92%	17,1	209
6,2333	3,4500	89%	13,9	209
3,8333	2,5889	82%	5,5	218
7,3222	4,7889	86%	13,9	212
6,7611	4,6833	89%	10,5	193
6,8111	5,6000	89%	6,7	214
7,2722	4,5167	86%	15,4	191
7,3889	4,8167	93%	14,2	223
7,4722	4,1722	98%	20,3	293
7,8722	4,9833	95%	17,5	270
8,8889	5,2889	72%	28,0	300
9,9944	6,5278	71%	30,8	298
11,1333	11,1333	61%	34,7	299
12,1722	12,1722	52%	38,4	309
11,2500	11,2500	52%	43,4	310
9,0278	4,7000	65%	39,8	299
9,0500	4,4722	61%	44,6	309
9,0111	5,1500	52%	32,1	319
7,8944	3,9778	53%	28,2	319
7,2667	3,9111	60%	20,3	329
5,4500	2,9889	63%	11,1	310
3,1444	-0,4333	75%	14,5	281
4,1667	1,1000	75%	12,9	298
2,8333	-1,0056	80%	15,6	275
2,6056	-1,0333	81%	14,1	270
3,1667	0,2222	80%	11,2	242
3,6111	1,7389	88%	7,2	245
3,6556	2,1278	80%	6,2	198
4,1444	2,5556	81%	6,6	234
5,0611	2,5556	76%	10,9	258
6,1833	3,6167	69%	12,5	228
7,1389	3,7722	65%	20,1	221
6,0556	2,5444	71%	18,9	220
6,2278	3,1389	69%	16,0	211
7,2222	4,3611	65%	16,1	221
7,8167	4,5056	63%	21,3	230
10,1389	10,1389	57%	20,4	222
10,2333	10,2333	60%	12,9	225
13,4111	13,4111	55%	12,5	256
12,9167	12,9167	54%	20,9	270
12,3833	12,3833	56%	11,5	261
8,4611	6,5167	72%	11,7	212
7,5500	5,0667	77%	13,9	213
7,9944	5,3556	75%	15,7	224
7,2944	4,7056	74%	14,2	230
7,4111	4,6556	72%	15,6	240
5,1944	2,8889	85%	10,1	142
5,7389	2,8500	82%	13,9	233
5,1000	2,0556	82%	13,9	229
2,4833	-0,5444	91%	10,9	219
4,9000	2,0389	75%	12,6	301
4,9667	1,8056	79%	14,5	250
3,8778	2,2833	85%	6,5	221
2,5444	0,6556	85%	6,7	210
2,2278	2,2278	85%	4,6	220
1,3056	-1,0833	91%	7,7	173
1,3556	1,3556	91%	4,4	186
2,7667	2,7667	89%	4,8	165
5,0833	3,3000	82%	7,8	173
6,9111	4,4722	74%	12,7	156
10,1611	10,1611	70%	9,7	213
13,8667	13,8667	58%	15,8	242
